accession,ticker,items,et,chars,event_category,is_binding,transaction_value_usd,value_confidence,has_toxic_financing,toxic_signals,revenue,market_cap,shock,key,up20,dn20,fwd_up,fwd_dn,neg,lng
0001654954-26-006850,AREC,8.01,2026-07-24 11:45:47+00:00,11489,ADMINISTRATIVE,False,,NONE,False,,0.0,119298323.27316356,,AREC|2026-07-24 11:45:00+00:00,False,False,-0.008333325606805109,-0.09444442310450929,False,False
0001875444-26-000023,ARHS,"5.02,9.01",2026-07-13 20:48:08+00:00,5179,ADMINISTRATIVE,False,,NONE,False,,1379222000.0,931235491.7204514,,ARHS|2026-07-13 20:48:00+00:00,False,False,0.047309245367702424,-0.0849490981210218,False,False
0001213900-26-075990,ARKB,1.02,2026-07-07 20:32:13+00:00,5411,COMMERCIAL_CONTRACT,False,,NONE,False,,,5006150337.181091,,ARKB|2026-07-07 20:32:00+00:00,False,False,0.04580889891517215,-0.006578958375742072,False,False
0001875444-26-000025,ARHS,"5.02,9.01",2026-07-16 20:25:30+00:00,3515,ADMINISTRATIVE,False,,NONE,False,,1379222000.0,931235491.7204514,,ARHS|2026-07-16 20:25:00+00:00,False,False,0.04156013797545066,-0.09718672790263794,False,False
0001104659-26-081790,ARLP,"1.01,9.01",2026-07-08 20:15:02+00:00,7488,COMMERCIAL_CONTRACT,True,,NONE,False,,2194811000.0,3177309284.365158,,ARLP|2026-07-08 20:15:00+00:00,False,False,0.06301477495996965,-0.004118631739772893,False,False
0001515156-26-000097,ARQ,"5.02,9.01",2026-07-23 21:09:11+00:00,7373,ADMINISTRATIVE,False,,NONE,False,,120336000.0,271089376.278646,,ARQ|2026-07-23 21:09:00+00:00,False,False,0.08910894478060416,-0.0639603875789112,False,False
0001193125-26-301072,ARI,5.07,2026-07-10 21:54:58+00:00,5919,ADMINISTRATIVE,False,,NONE,False,,271589000.0,1428342545.5779943,,ARI|2026-07-10 21:54:00+00:00,False,True,0.03015802233232323,-0.34801338997127196,False,False
0001515156-26-000085,ARQ,"5.02,9.01",2026-07-02 20:33:09+00:00,3849,ADMINISTRATIVE,False,,NONE,False,,120336000.0,271089376.278646,,ARQ|2026-07-02 20:33:00+00:00,False,False,0.027659599939695356,-0.17872339324640285,False,False
0001104659-26-086560,ARCB,"8.01,9.01",2026-07-24 15:07:30+00:00,5413,ADMINISTRATIVE,False,,NONE,False,,4010158000.0,1667243783.9513855,,ARCB|2026-07-24 15:07:00+00:00,False,False,0.022828070915746235,-0.1114662847656942,False,False
0001104659-26-086855,ARLP,"2.02,9.01",2026-07-27 12:00:17+00:00,69712,DEBT_SETTLEMENT,False,37900000.0,HIGH,False,,2194811000.0,3177309284.365158,0.017268001663924594,ARLP|2026-07-27 12:00:00+00:00,False,False,0.07435166376751745,-0.005267466228027984,False,False
0001104659-26-084248,ARCB,"2.05,2.06,8.01,9.01",2026-07-16 20:10:12+00:00,25904,ADMINISTRATIVE,False,6000000.0,HIGH,False,,4010158000.0,1667243783.9513855,0.0014962003990865197,ARCB|2026-07-16 20:10:00+00:00,False,False,0.01904797683884696,-0.1421824959270822,False,False
0001104659-26-084860,ARMP,"5.02,9.01",2026-07-20 11:12:37+00:00,7580,ADMINISTRATIVE,False,300000.0,HIGH,False,,,175352440.80823517,,ARMP|2026-07-20 11:12:00+00:00,False,False,0.14822547887292825,-0.0897703197835259,False,False
0001104659-26-082850,ARMP,"7.01,9.01",2026-07-13 11:11:25+00:00,12069,CLINICAL_RESULT,False,,NONE,False,,,175352440.80823517,,ARMP|2026-07-13 11:11:00+00:00,True,False,0.27966500247016746,-0.1903210485447535,False,True
0001628280-26-048469,ARQT,"5.02,7.01,9.01",2026-07-16 20:25:02+00:00,7778,ADMINISTRATIVE,False,,NONE,False,,376072000.0,3032399532.3963776,,ARQT|2026-07-16 20:25:00+00:00,False,False,0.05420151995357969,-0.025827540574176466,False,False
0001428205-26-000099,ARR,"1.01,5.03,8.01,9.01",2026-07-24 20:14:17+00:00,13450,ADMINISTRATIVE,True,,NONE,True,shelf,,1442605531.5,,ARR|2026-07-24 20:14:00+00:00,False,False,0.012880645734933527,-0.018848172779436623,True,False
0001493152-26-033942,ASBP,8.01,2026-07-20 21:20:17+00:00,4258,DILUTION_OFFERING,False,,NONE,True,reverse_split,6202.0,305079967.6429367,,ASBP|2026-07-20 21:20:00+00:00,True,True,0.27694724575331686,-0.23367429253460592,True,False
0001193125-26-306194,ARRY,"1.01,3.02,7.01,9.01",2026-07-16 20:46:07+00:00,47846,DILUTION_OFFERING,True,153000000.0,HIGH,False,,1284141000.0,1322596519.536049,0.11914579473749377,ARRY|2026-07-16 20:46:00+00:00,False,False,0.028409122576258383,-0.10334416125270696,True,False
0001428205-26-000089,ARR,"2.02,7.01,9.01",2026-07-22 20:19:31+00:00,4880,ADMINISTRATIVE,False,,NONE,False,,,1442605531.5,,ARR|2026-07-22 20:19:00+00:00,False,False,0.005198720641559795,-0.028440375641513693,False,False
0001104659-26-084861,ARMP,"7.01,9.01",2026-07-20 11:13:05+00:00,14691,ADMINISTRATIVE,False,,NONE,False,,,175352440.80823517,,ARMP|2026-07-20 11:13:00+00:00,False,False,0.14822547887292825,-0.0897703197835259,False,False
0001428205-26-000091,ARR,"7.01,9.01",2026-07-22 20:24:07+00:00,3723,ADMINISTRATIVE,False,,NONE,False,,,1442605531.5,,ARR|2026-07-22 20:24:00+00:00,False,False,0.005198720641559795,-0.028440375641513693,False,False
0001428205-26-000082,ARR,"8.01,9.01",2026-07-21 20:24:07+00:00,3763,ADMINISTRATIVE,False,,NONE,False,,,1442605531.5,,ARR|2026-07-21 20:24:00+00:00,False,False,-0.004374051145251467,-0.0403204572363588,False,False
0001193125-26-312560,ARTV,8.01,2026-07-22 21:15:36+00:00,4267,ADMINISTRATIVE,False,,NONE,False,,0.0,107229091.91880894,,ARTV|2026-07-22 21:15:00+00:00,False,False,0.16374872773855542,-0.04119460524807661,False,False
0001428205-26-000081,ARR,"7.01,9.01",2026-07-21 20:22:31+00:00,4250,ADMINISTRATIVE,False,,NONE,False,,,1442605531.5,,ARR|2026-07-21 20:22:00+00:00,False,False,-0.004374051145251467,-0.0403204572363588,False,False
0000007789-26-000191,ASB,"2.02,9.01",2026-07-23 20:16:35+00:00,78069,ADMINISTRATIVE,False,,NONE,False,,,4199272068.987198,,ASB|2026-07-23 20:16:00+00:00,False,False,0.03574981343212902,-0.009599437834070135,False,False
0001193125-26-309573,ASPI,"7.01,9.01",2026-07-21 12:05:13+00:00,15653,ADMINISTRATIVE,False,,NONE,False,,23849000.0,697699827.1167641,,ASPI|2026-07-21 12:05:00+00:00,False,False,0.0679612178606539,-0.06560677645803958,False,False
0001193125-26-318936,ASPI,"7.01,9.01",2026-07-28 12:16:27+00:00,15401,ADMINISTRATIVE,False,,NONE,False,,23849000.0,697699827.1167641,,ASPI|2026-07-28 12:16:00+00:00,False,False,0.007500052452087402,-0.10250002145767212,False,False
0001477932-26-004337,ASPI,"1.01,3.02,7.01,9.01",2026-07-16 01:58:49+00:00,16122,ADMINISTRATIVE,True,,NONE,True,convertible,23849000.0,697699827.1167641,,ASPI|2026-07-16 01:58:00+00:00,False,False,0.050458665929975055,-0.17201839803936814,True,False
0000717538-26-000110,AROW,"2.02,7.01,8.01,9.01",2026-07-23 11:29:51+00:00,46707,EARNINGS,False,200000.0,HIGH,False,,,435441056.2354088,,AROW|2026-07-23 11:29:00+00:00,False,False,0.021995732772662535,-0.06777683978669935,False,False
0001640334-26-001198,ARTL,5.07,2026-07-17 20:34:51+00:00,4860,ADMINISTRATIVE,False,,NONE,False,,,8365424.059173584,,ARTL|2026-07-17 20:34:00+00:00,False,True,0.0022414430079382708,-0.39206893380133256,False,False
0001193125-26-306136,ASPI,"8.01,9.01",2026-07-16 20:15:46+00:00,306945,ADMINISTRATIVE,False,,NONE,False,,23849000.0,697699827.1167641,,ASPI|2026-07-16 20:15:00+00:00,False,False,0.12820512507010418,-0.07435902389235316,False,False
0002040491-26-000029,ASIC,"2.02,5.02,9.01",2026-07-10 12:06:20+00:00,9487,EARNINGS,False,,NONE,False,,424339000.0,855106174.4663544,,ASIC|2026-07-10 12:06:00+00:00,False,False,0.08333333333333326,-0.08333333333333337,False,False
0001493152-26-034007,ATHR,"1.01,9.01",2026-07-21 12:00:18+00:00,15571,COMMERCIAL_CONTRACT,True,,NONE,False,,1380850.0,71397511.85406733,,ATHR|2026-07-21 12:00:00+00:00,False,True,0.043295404189382714,-0.29318185734354674,False,False
0001462418-26-000047,ASPS,"2.02,9.01",2026-07-23 11:04:57+00:00,42510,DEBT_SETTLEMENT,False,,NONE,False,,170975000.0,132389845.54554844,,ASPS|2026-07-23 11:04:00+00:00,False,True,-0.0023076717670147406,-0.23069227658785307,False,False
0001323885-26-000032,ATRC,"2.02,9.01",2026-07-23 20:00:24+00:00,3776,ADMINISTRATIVE,False,,NONE,False,,534528000.0,1865791164.6030045,,ATRC|2026-07-23 20:00:00+00:00,True,False,0.2096089921141313,-0.050534599646748,False,False
0001437749-26-024046,ASTC,"5.02,7.01,9.01",2026-07-22 12:41:03+00:00,7171,ADMINISTRATIVE,False,,NONE,False,,1000000.0,6736789.855802536,,ASTC|2026-07-22 12:41:00+00:00,False,False,0.17577022893016103,-0.1891891996385059,False,False
0001437749-26-023359,ATER,"7.01,9.01",2026-07-10 21:28:32+00:00,12532,ADMINISTRATIVE,False,,NONE,True,going_concern,68975000.0,8637115.055225372,,ATER|2026-07-10 21:28:00+00:00,False,True,0.15803818696714766,-0.6984843346463883,True,False
0001437749-26-023879,ATER,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.07,8.01,9.01",2026-07-20 20:42:14+00:00,28582,DEBT_SETTLEMENT,False,2.0,HIGH,False,,68975000.0,8637115.055225372,2.899601304820587e-08,ATER|2026-07-20 20:42:00+00:00,False,True,0.0166666501098216,-0.7049166876110757,True,False
0001493152-26-034814,ATXG,"1.01,3.02,9.01",2026-07-27 20:30:22+00:00,5552,ADMINISTRATIVE,True,,NONE,False,,5371183.0,151364445.0,,ATXG|2026-07-27 20:30:00+00:00,True,False,0.2169810705398838,0.06918239748170008,True,False
0001437749-26-023763,ATLO,"2.02,9.01",2026-07-17 20:11:26+00:00,3291,ADMINISTRATIVE,False,,NONE,False,,,184736785.67674828,,ATLO|2026-07-17 20:11:00+00:00,False,False,0.06544952027522055,-0.008267301599774624,False,False
0001104659-26-083534,ATII,"3.02,8.01,9.01",2026-07-14 20:41:56+00:00,171036,MA_ACTIVITY,False,10.0,HIGH,False,,,307144203.38630676,,ATII|2026-07-14 20:41:00+00:00,False,False,-0.0009259471023357335,-0.016666694629339007,True,True
0001213900-26-075754,AUID,5.07,2026-07-07 12:00:40+00:00,5100,ADMINISTRATIVE,False,,NONE,False,,2040660.0,31996102.738513947,,AUID|2026-07-07 12:00:00+00:00,False,True,0.17431186439714064,-0.4952293865544831,False,False
0001104659-26-082892,ASTH,"7.01,9.01",2026-07-13 12:05:26+00:00,14546,DEBT_SETTLEMENT,False,,NONE,False,,3181769000.0,1863445463.2954025,,ASTH|2026-07-13 12:05:00+00:00,False,False,0.0486781305550128,-0.10197231695155906,False,False
0001193125-26-321238,ASH,"2.02,7.01,9.01",2026-07-28 21:10:01+00:00,81707,EARNINGS,False,1000000.0,HIGH,False,,1824000000.0,2229993732.6650543,0.0005482456140350877,ASH|2026-07-28 21:10:00+00:00,False,False,-0.0013334908250398625,-0.0698759569681382,False,False
0001104659-26-087206,AUB,"1.01,9.01",2026-07-27 22:19:42+00:00,6982,DILUTION_OFFERING,True,,NONE,False,,,4811172504.9599495,,AUB|2026-07-27 22:19:00+00:00,False,False,0.01267012972924686,-0.008094730517408832,True,False
0001193125-26-321247,ASH,"1.01,5.02,7.01",2026-07-28 21:12:36+00:00,24749,ADMINISTRATIVE,True,,NONE,False,,1824000000.0,2229993732.6650543,,ASH|2026-07-28 21:12:00+00:00,False,False,-0.0013334908250398625,-0.0698759569681382,False,False
0000883948-26-000063,AUB,"8.01,9.01",2026-07-23 20:03:42+00:00,6921,ADMINISTRATIVE,False,,NONE,False,,,4811172504.9599495,,AUB|2026-07-23 20:03:00+00:00,False,False,0.017204797006501016,-0.008720219873286972,False,False
0001104659-26-085612,AUB,"7.01,9.01",2026-07-22 11:30:45+00:00,75977,ADMINISTRATIVE,False,,NONE,False,,,4811172504.9599495,,AUB|2026-07-22 11:30:00+00:00,False,False,0.008175623987236147,-0.03270267416418171,False,False
0001104659-26-086873,AUB,"8.01,9.01",2026-07-27 12:50:39+00:00,82594,DEBT_SETTLEMENT,False,,NONE,True,shelf,,4811172504.9599495,,AUB|2026-07-27 12:50:00+00:00,False,False,0.01481309866441638,-0.00881730568453587,True,False
0001437749-26-024293,AVBH,"2.02,7.01,9.01",2026-07-23 20:01:27+00:00,4744,ADMINISTRATIVE,False,,NONE,False,,,296038058.06259155,,AVBH|2026-07-23 20:01:00+00:00,False,False,0.054187957864100245,-0.058368119783508976,False,False
0001628280-26-048676,AVTR,"1.01,2.03,9.01",2026-07-17 20:44:13+00:00,7373,DEBT_SETTLEMENT,True,,NONE,False,,6552200000.0,10498775334.937334,,AVTR|2026-07-17 20:44:00+00:00,False,False,0.05665468713350119,-0.08363312182975113,False,False
0001104659-26-085221,AUB,"2.02,7.01,9.01",2026-07-21 10:59:37+00:00,186871,DILUTION_OFFERING,False,32299999.999999996,HIGH,False,,,4811172504.9599495,,AUB|2026-07-21 10:59:00+00:00,False,False,0.008243106367525899,-0.03320772203991251,True,False
0001606498-26-000096,AVNS,"5.07,7.01,9.01",2026-07-22 20:06:52+00:00,10709,MA_ACTIVITY,False,,NONE,False,,701200000.0,542909018.8494291,,AVNS|2026-07-22 20:06:00+00:00,False,False,0.0,-0.0008000183105468794,False,True
0001410636-26-000115,AWK,"7.01,9.01",2026-07-16 20:54:53+00:00,3889,ADMINISTRATIVE,False,,NONE,False,,5121000000.0,28057124300.14514,,AWK|2026-07-16 20:54:00+00:00,False,False,0.00930463010154603,-0.04754930934110857,False,False
0001606498-26-000093,AVNS,"8.01,9.01",2026-07-14 23:18:06+00:00,22421,MA_ACTIVITY,False,25.0,HIGH,False,,701200000.0,542909018.8494291,3.56531660011409e-08,AVNS|2026-07-14 23:18:00+00:00,False,False,0.0016026008411285098,-0.00040057379406810423,False,True
0001606498-26-000093,AVNS,"8.01,9.01",2026-07-14 23:18:06+00:00,22421,MA_ACTIVITY,False,25.0,HIGH,False,,701200000.0,542909018.8494291,3.56531660011409e-08,AVNS|2026-07-14 23:18:00+00:00,False,False,0.0016026008411285098,-0.00040057379406810423,False,True
0001802974-26-000037,AVO,8.01,2026-07-09 21:54:02+00:00,3070,ADMINISTRATIVE,False,11.27,HIGH,False,,1391200000.0,848841518.1668549,8.100920069005175e-09,AVO|2026-07-09 21:54:00+00:00,False,False,0.03406146125501275,-0.0410959126599576,False,False
0001193125-26-297992,AURA,"5.02,9.01",2026-07-08 11:17:42+00:00,18640,CLINICAL_RESULT,False,,NONE,False,,,336068503.4512596,,AURA|2026-07-08 11:17:00+00:00,False,False,0.04368418350185532,-0.05689901613507009,False,True
0001410636-26-000113,AWK,"8.01,9.01",2026-07-06 20:21:42+00:00,9070,ADMINISTRATIVE,False,179000000.0,HIGH,False,,5121000000.0,28057124300.14514,0.03495411052528803,AWK|2026-07-06 20:21:00+00:00,False,False,0.02776957006648706,-0.037421989606620465,False,False
0001731122-26-000957,AVXL,8.01,2026-07-20 12:59:34+00:00,4210,ADMINISTRATIVE,False,,NONE,False,,,557450963.0004616,,AVXL|2026-07-20 12:59:00+00:00,False,False,0.06776179290775697,-0.026694069300988055,False,False
0001299709-26-000047,AX,"8.01,9.01",2026-07-07 12:32:17+00:00,5392,ADMINISTRATIVE,True,,NONE,False,,65789000.0,4497426940.423828,,AX|2026-07-07 12:32:00+00:00,False,False,0.02667670171908032,-0.04516455842920253,False,False
0001214816-26-000201,AXS,"2.02,9.01",2026-07-28 20:24:52+00:00,4238,ADMINISTRATIVE,False,,NONE,False,,6563678000.0,7230311520.672356,,AXS|2026-07-28 20:24:00+00:00,False,False,0.07229271865472553,0.008243914348323278,False,False
0001437749-26-022984,AXTI,2.04,2026-07-08 13:29:29+00:00,5737,DILUTION_OFFERING,False,,NONE,False,,88326000.0,337634532.11786985,,AXTI|2026-07-08 13:29:00+00:00,False,False,0.08158312274438306,-0.1248788879868099,True,False
0001193125-26-310382,AWI,"8.01,9.01",2026-07-21 20:30:14+00:00,7663,ADMINISTRATIVE,False,,NONE,False,,1620800000.0,8706171660.694885,,AWI|2026-07-21 20:30:00+00:00,True,False,0.21211539317783146,-0.012002845659457306,False,False
0001193125-26-313418,AXTA,"1.01,8.01,9.01",2026-07-23 13:04:24+00:00,42629,MA_ACTIVITY,False,,NONE,False,,5117000000.0,6282816141.069889,,AXTA|2026-07-23 13:04:00+00:00,False,False,0.12507817564903823,-0.01438396157151689,False,True
0001628280-26-047888,AXON,5.02,2026-07-10 20:19:52+00:00,7390,ADMINISTRATIVE,False,,NONE,False,,2779536000.0,59619412105.26123,,AXON|2026-07-10 20:19:00+00:00,False,False,0.015817008663774113,-0.1087697972731766,False,False
0001437749-26-022557,AXTI,"1.01,9.01",2026-07-02 21:02:47+00:00,5775,COMMERCIAL_CONTRACT,True,,NONE,False,,88326000.0,337634532.11786985,,AXTI|2026-07-02 21:02:00+00:00,False,False,0.09759226470007087,-0.08828250509396796,False,False
0001437749-26-024184,AXTI,"5.02,9.01",2026-07-22 21:05:46+00:00,7012,ADMINISTRATIVE,False,,NONE,False,,88326000.0,337634532.11786985,,AXTI|2026-07-22 21:05:00+00:00,False,False,0.09996181661444092,-0.15709626531823406,False,False
0001628280-26-049911,AXTA,"2.02,9.01",2026-07-28 10:02:20+00:00,41597,DILUTION_OFFERING,False,,NONE,False,,5117000000.0,6282816141.069889,,AXTA|2026-07-28 10:02:00+00:00,False,False,0.029765339336113916,-0.002575848772904399,True,False
0001193125-26-318759,AWI,"2.02,7.01,9.01",2026-07-28 10:00:37+00:00,68220,EARNINGS,False,,NONE,False,,1620800000.0,8706171660.694885,,AWI|2026-07-28 10:00:00+00:00,False,False,0.10762632962694663,-0.0008516387571182449,False,False
0001628280-26-047591,AZTA,"1.01,2.01,7.01,9.01",2026-07-08 12:03:36+00:00,11419,DEBT_SETTLEMENT,True,,NONE,False,,593821000.0,1370607849.7135315,,AZTA|2026-07-08 12:03:00+00:00,False,False,0.06494277389334435,-0.0428345474828532,False,False
0001104659-26-083522,AXR,5.02,2026-07-14 20:30:20+00:00,4153,ADMINISTRATIVE,False,,NONE,False,,52847000.0,114130964.20443535,,AXR|2026-07-14 20:30:00+00:00,False,False,0.055441601441638344,-0.13188118509726954,False,False
0001104659-26-086664,AXR,"2.02,9.01",2026-07-24 20:32:46+00:00,6569,ADMINISTRATIVE,False,,NONE,False,,52847000.0,114130964.20443535,,AXR|2026-07-24 20:32:00+00:00,False,False,0.009566342563375851,-0.06802722577930842,False,False
0001628280-26-049494,BAH,"2.02,7.01,9.01",2026-07-24 10:49:09+00:00,4772,ADMINISTRATIVE,False,,NONE,False,,11217000000.0,12083301288.277542,,BAH|2026-07-24 10:49:00+00:00,False,False,0.08223570400031299,-0.005979247683842059,False,False
0000008947-26-000134,AZZ,"5.07,9.01",2026-07-07 16:52:15+00:00,4117,ADMINISTRATIVE,False,,NONE,False,,1650080000.0,3272915640.634613,,AZZ|2026-07-07 16:52:00+00:00,False,False,0.05919632437344813,-0.059823083480530004,False,False
0001443646-26-000029,BAH,"5.07,9.01",2026-07-24 20:15:47+00:00,4738,ADMINISTRATIVE,False,,NONE,False,,11217000000.0,12083301288.277542,,BAH|2026-07-24 20:15:00+00:00,False,False,0.013781698368890982,-0.09213061994931115,False,False
0001193125-26-304039,AXSM,"8.01,9.01",2026-07-15 11:05:15+00:00,12195,FDA_APPROVAL,False,,NONE,False,,638496000.0,6464737793.137253,,AXSM|2026-07-15 11:05:00+00:00,False,False,0.048210840821703016,-0.052024851391103244,False,True
0001628280-26-050218,BARK,"5.02,9.01",2026-07-28 20:47:29+00:00,6415,ADMINISTRATIVE,False,,NONE,False,,394843000.0,2568482658.719556,,BARK|2026-07-28 20:47:00+00:00,False,False,0.027210919895679808,-0.028344672182551878,False,False
0001941536-26-000017,BAER,"7.01,9.01",2026-07-27 13:20:04+00:00,3982,ADMINISTRATIVE,True,,NONE,False,,122830000.0,95507563.02865887,,BAER|2026-07-27 13:20:00+00:00,False,False,-0.009162555316340915,-0.10837439985755959,False,False
0000008947-26-000163,AZZ,"2.02,9.01",2026-07-08 20:16:42+00:00,3644,ADMINISTRATIVE,False,,NONE,False,,1650080000.0,3272915640.634613,,AZZ|2026-07-08 20:16:00+00:00,False,False,0.013933308919270804,-0.09999999999999998,False,False
0000008947-26-000163,AZZ,"2.02,9.01",2026-07-08 20:16:42+00:00,3644,ADMINISTRATIVE,False,,NONE,False,,1650080000.0,3272915640.634613,,AZZ|2026-07-08 20:16:00+00:00,False,False,0.013933308919270804,-0.09999999999999998,False,False
0000946673-26-000163,BANR,"2.02,7.01,8.01,9.01",2026-07-22 20:41:25+00:00,83548,MA_ACTIVITY,True,,NONE,False,,,2112421445.4861145,,BANR|2026-07-22 20:41:00+00:00,False,False,0.06677623330856308,0.00014930544474789365,False,True
0001140361-26-029774,BBBY,"1.01,3.02,9.01",2026-07-27 21:25:25+00:00,15253,MA_ACTIVITY,True,,NONE,True,shelf,1044616000.0,482784249.4005432,,BBBY|2026-07-27 21:25:00+00:00,False,False,0.018867905855434186,-0.06698113326374511,True,False
0000701985-26-000021,BBWI,"7.01,9.01",2026-07-20 10:45:42+00:00,3141,ADMINISTRATIVE,False,,NONE,False,,7291000000.0,3261887389.3965454,,BBWI|2026-07-20 10:45:00+00:00,False,False,-0.00047654174843836383,-0.08863476560653771,False,False
0001193125-26-314223,BANF,"2.02,9.01",2026-07-23 20:38:54+00:00,33964,ADMINISTRATIVE,False,8700000000.0,HIGH,False,,,3645703877.848053,,BANF|2026-07-23 20:38:00+00:00,False,False,0.02166639356480804,-0.0353526919016276,False,False
0001140361-26-029776,BBBY,9.01,2026-07-27 21:27:25+00:00,283548,ADMINISTRATIVE,False,,NONE,True,going_concern,1044616000.0,482784249.4005432,,BBBY|2026-07-27 21:27:00+00:00,False,False,0.018867905855434186,-0.06698113326374511,True,False
0001140361-26-028107,BBBY,"1.01,2.01,2.03,3.02,9.01",2026-07-09 20:06:14+00:00,15758,MA_ACTIVITY,True,9.1,HIGH,True,"convertible,shelf",1044616000.0,482784249.4005432,8.711335074323962e-09,BBBY|2026-07-09 20:06:00+00:00,False,False,0.004512652624472091,-0.11191333751412225,True,False
0001628280-26-048158,BAX,"7.01,9.01",2026-07-14 20:15:49+00:00,30272,COMMERCIAL_CONTRACT,False,,NONE,False,,11244000000.0,11515384226.806177,,BAX|2026-07-14 20:15:00+00:00,False,False,0.08116729386806121,-0.005243947538433158,False,False
0001493152-26-033586,BBLG,8.01,2026-07-16 21:25:14+00:00,4327,ADMINISTRATIVE,False,,NONE,False,,,3177610.165758133,,BBLG|2026-07-16 21:25:00+00:00,False,True,-0.03673475544336369,-0.28155102473763005,False,False
0001140361-26-029291,BBIO,"8.01,9.01",2026-07-22 20:34:14+00:00,15353,FDA_APPROVAL,False,,NONE,False,,502076000.0,12150670376.769989,,BBIO|2026-07-22 20:34:00+00:00,False,False,0.04380448660839997,-0.010527622858271801,False,True
