ticker,et,verdict,entry,gap,adv,max_up,max_dn,prior_mom,cik,revenue,concept,period,market_cap,as_of,rev_per_cap,cash,rnd,opcf,net_income,liabilities,equity,opex,burn_annual,runway_years,cash_per_cap,liab_per_cash,equity_per_cap,is_profitable,pre_revenue,log_cap,log_price,log_adv,up,dn,burn_rank,tercile,q,capq
HRMY,2025-06-11 12:30:15+00:00,POSITIVE,35.220001220703125,0.0022766600012593674,19695318.077087402,0.05650192489487371,-0.11272007618129976,0.1768251396976348,0001802665,868453000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1662692146.9530544,2025-10-30,0.5223173764256195,752502000.0,189594000.0,348199000.0,158687000.0,401413000.0,870218000.0,461642000.0,189594000.0,3.9690180068989527,0.4525804740095682,0.5334377848829638,0.5233789078722162,True,False,9.220811845577812,1.5467893666836323,7.294362999006974,False,False,0.7333333333333333,HIGH,2025Q2,large
NAMS,2025-06-11 13:00:41+00:00,POSITIVE,20.420000076293945,-0.003902435302734375,13440210.280227661,0.1283056233812172,-0.13663079848693638,0.02346476771055994,0001936258,22503000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4036040689.315567,2025-10-29,0.005575513661091476,490002000.0,141832000.0,-147783000.0,-203000000.0,85853000.0,683431000.0,248186000.0,147783000.0,3.3156858366659225,0.1214066055620204,0.17520948894086147,0.1693320391464875,False,False,9.60595553592368,1.3100557393735182,7.128406063571089,False,False,0.6129032258064516,MID,2025Q2,large
TELO,2025-06-11 13:30:42+00:00,POSITIVE,1.9500000476837158,-0.010152274434545583,336769.9948310852,0.5897435019629185,-0.4256410372406143,-0.21513942785050078,0001971532,,,,43579310.2696383,2025-11-12,,754323.0,2435569.0,-3688188.0,-10413205.0,1427991.0,5913370.0,10538849.0,3688188.0,0.20452401016434085,0.017309200061514898,1.893076308159767,0.13569214297822066,False,True,7.639280352379706,0.2900346219824023,5.5273333902510515,True,True,0.0,LOW,2025Q2,small
NUVB,2025-06-11 20:24:16+00:00,POSITIVE,2.200000047683716,0.0,11010949.650371075,0.1272727115095158,-0.28636362798943027,-0.03083697525593232,0001811063,62902000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1800354596.060009,2025-10-29,0.034938672713507694,164086000.0,115106000.0,-173427000.0,-204627000.0,289106000.0,305716000.0,275966000.0,173427000.0,0.9461387211910487,0.09114093432432392,1.7619175310507904,0.16980877026617147,False,False,9.255358051739647,0.34242269023528554,7.04182477674925,False,False,0.696969696969697,HIGH,2025Q2,large
ENGN,2025-06-12 12:05:52+00:00,SILENT,3.2799999713897705,0.00923076042762161,262538.9974594116,0.2195122057593062,-0.10670728892850256,-0.13101604499659802,0001980845,,,,421308251.89626694,2025-12-09,,36613000.0,94480000.0,-99239000.0,-117302000.0,55567000.0,281546000.0,123165000.0,99239000.0,0.36893761525206825,0.0869031162698772,1.5176849752820036,0.6682660468499945,False,True,8.624599965459431,0.5158738399234886,5.4191938224981895,False,False,0.5,MID,2025Q2,mid
ELVN,2025-06-13 10:05:38+00:00,POSITIVE,23.3799991607666,0.06709262088507595,6252330.239582062,0.04277160119312895,-0.17792985443698828,0.10377830863244841,0001672619,,,,1341685116.953432,2025-10-29,,98896000.0,85856000.0,-70301000.0,-103700000.0,16568000.0,459600000.0,119658000.0,70301000.0,1.4067509708254506,0.07371029070111727,0.16752952596667206,0.3425542954844837,False,True,9.127650602259482,1.3688444912366664,6.796041908797001,False,False,0.4,MID,2025Q2,large
TNXP,2025-06-13 11:05:15+00:00,POSITIVE,32.0,0.0006254051923064718,43621591.94030762,0.5750000476837158,-0.036875009536743164,0.772727157386704,0001430306,13107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,149020232.0,2025-11-09,0.08795450003057304,207637000.0,44486000.0,-99844000.0,-124021000.0,32021000.0,245150000.0,138810000.0,99844000.0,2.0796141981491125,1.3933477167046686,0.15421625240202855,1.645078636033797,False,False,8.173245235187197,1.505149978319906,7.639701510813415,True,False,0.5277777777777778,MID,2025Q2,small
ALEC,2025-06-13 20:06:01+00:00,SILENT,1.5299999713897705,-0.0064935004616650804,1047767.9762482643,0.18300652067034573,-0.12418296834253117,0.26229502109711245,0001653087,21045000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,153842738.14952803,2025-10-30,0.1367955371383551,65802000.0,123065000.0,-184031000.0,-143000000.0,262588000.0,30649000.0,177052000.0,184031000.0,0.35755932424428494,0.42772249630686826,3.9905777939880247,0.1992229231529316,False,False,8.187077001031827,0.18469142269651062,6.020265120633017,False,False,0.7567567567567568,HIGH,2025Q2,small
JSPR,2025-06-16 10:19:34+00:00,POSITIVE,5.610000133514404,-0.0035523944085211756,1095259.96260643,0.2816399083962693,-0.5962566754013146,0.04646840049853407,0001788028,,,,28930930.49498844,2025-11-09,,28692000.0,63104000.0,-77161000.0,-75.8,31628000.0,4151000.0,83883000.0,77161000.0,0.37184588069102265,0.9917413477236817,1.1023281751010734,0.14347965754917757,False,True,7.461362401927977,0.7489628715920916,6.039517212259088,False,True,0.39473684210526316,MID,2025Q2,small
NTLA,2025-06-16 11:00:17+00:00,POSITIVE,10.029999732971191,0.11941960828891984,40993899.28665161,0.4566301142212812,-0.1151545128335757,0.03703700024404788,0001652130,67671000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1408391132.0351238,2025-10-29,0.04804844226916955,155464000.0,388861000.0,-394736000.0,-412694000.0,170733000.0,671394000.0,508661000.0,394736000.0,0.39384297353167685,0.11038410883442207,1.0982156640765708,0.47670990304364974,False,False,9.148723281862264,1.001300921458191,7.612719229810397,False,False,0.9743589743589743,HIGH,2025Q2,large
PRTA,2025-06-16 11:30:24+00:00,MIXED,5.610000133514404,-0.008833871951527739,7663667.054820061,0.23707662959944908,-0.01782529451918624,-0.350917468567847,0001559053,9684000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,524842324.5,2025-10-23,0.018451255830454656,307531000.0,134852000.0,-163580000.0,-244092000.0,46330000.0,280474000.0,224324000.0,163580000.0,1.880003667930065,0.5859493140020189,0.15065147903788562,0.5343966881238063,False,False,8.720028850292193,0.7489628715920916,6.884436628717233,False,False,0.65,MID,2025Q2,mid
GOSS,2025-06-16 11:31:12+00:00,SILENT,1.2799999713897705,0.0,1804779.02084589,0.5117187390860634,-0.06640618815435895,0.2075472080058265,0001728117,48471000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,543439679.3631752,2025-10-29,0.08919297180654953,37732000.0,,-171266000.0,-170370000.0,295009000.0,-122760000.0,219199000.0,171266000.0,0.22031226279588476,0.06943180896215731,7.818535990671048,-0.2258944362396489,False,False,8.735151345343077,0.10720995994063014,6.256424033996611,True,False,0.6585365853658537,MID,2025Q2,mid
TNXP,2025-06-16 11:32:15+00:00,POSITIVE,36.650001525878906,-0.008655658216343731,40472448.06308746,0.3751705164402517,-0.15907234893122912,1.0493347751929658,0001430306,13107000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,149020232.0,2025-11-09,0.08795450003057304,207637000.0,44486000.0,-99844000.0,-124021000.0,32021000.0,245150000.0,138810000.0,99844000.0,2.0796141981491125,1.3933477167046686,0.15421625240202855,1.645078636033797,False,False,8.173245235187197,1.5640739970584776,7.6071594744220885,False,False,0.47619047619047616,MID,2025Q2,small
MBX,2025-06-16 12:02:57+00:00,SILENT,10.5,0.0,2468760.036468506,0.4033333006359281,-0.1019047328404018,-0.06914891413439217,0001776111,,,,737721266.6038971,2025-11-02,,75289000.0,79159000.0,-79949000.0,-87000000.0,15921000.0,369223000.0,98055000.0,79949000.0,0.9417128419367347,0.10205616051519462,0.21146515427220444,0.5004911973050737,False,True,8.867892303230096,1.021189299069938,6.392478878549889,False,False,0.37209302325581395,MID,2025Q2,mid
MIST,2025-06-16 12:06:13+00:00,SILENT,1.690000057220459,-0.01744184354113687,986766.9951856136,0.5147928142617757,-0.19526629097166714,0.3030302729269483,0001408443,,,,157239384.8764211,2025-11-10,,73046000.0,18108000.0,-49041000.0,-63058.0,71792000.0,41769000.0,,49041000.0,1.4894883872677964,0.4645528221660809,0.9828327355365113,0.26563955355604735,False,True,8.196561336182786,0.22788671931812868,5.994214615028809,True,False,0.22727272727272727,LOW,2025Q2,small
ALDX,2025-06-17 11:03:05+00:00,POSITIVE,3.069999933242798,-0.006472485916521498,1864140.958893299,0.842019652370172,-0.03908791145553148,0.14022135449199946,0001341235,,,,313253926.3824177,2025-11-03,,70041254.0,25662855.0,-33345682.0,-33847000.0,27808927.0,44250390.0,,33345682.0,2.100459483779639,0.22359258129296117,0.3970363951507779,0.14126044806850882,False,True,8.49589652322734,0.4871383660334455,6.270478748873627,True,False,0.17777777777777778,LOW,2025Q2,mid
DYN,2025-06-17 11:04:28+00:00,POSITIVE,10.789999961853027,-0.0064456442943973125,24222177.7677536,0.036422581134130105,-0.2530120066624625,-0.09424521568072863,0001818794,,,,2345929040.038414,2025-10-23,,893369000.0,398333000.0,-403207000.0,-446.2,214829000.0,972129000.0,468184000.0,403207000.0,2.2156584583104957,0.3808167189854009,0.24047062300124586,0.41438977198734095,False,True,9.370314871383162,1.0330214431475058,7.38421318711421,False,False,0.9782608695652174,HIGH,2025Q2,large
MLYS,2025-06-17 11:07:35+00:00,POSITIVE,13.770000457763672,-0.0007256368215736719,8610892.039680481,0.10675375922196806,-0.05954979093963719,-0.07887702554591325,0001933414,,,,2628604146.758423,2025-11-05,,172921000.0,132009000.0,-142416000.0,-154651000.0,15113000.0,646693000.0,170604000.0,142416000.0,1.2141964386024042,0.06578434421677568,0.08739829170546087,0.24602144860704778,False,True,9.419725188684271,1.1389339546944135,6.935048144234554,False,False,0.5957446808510638,MID,2025Q2,large
SYRE,2025-06-17 11:35:45+00:00,POSITIVE,15.489999771118164,0.020421571785916637,6234311.100292206,0.18173018564572985,-0.09619107767169488,0.03547070008022324,0001636282,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1439354872.1917725,2025-10-29,0.0,85721000.0,,-169252000.0,-155200000.0,62545000.0,715236000.0,209562000.0,169252000.0,0.5064696428993454,0.05955515325381062,0.7296345119632296,0.4969142869616837,False,True,9.15816788221605,1.190051411342026,6.7947884703452335,False,False,0.6666666666666666,MID,2025Q2,large
LYEL,2025-06-17 12:49:17+00:00,SILENT,9.800000190734863,0.010309317880007551,1055204.9911499023,0.33071429718340073,-0.13673470678651178,0.03191491520313172,0001806952,36000.0,Revenues,CY2025,317753298.66838074,2025-11-05,0.00011329544067950322,60181000.0,,-150024000.0,-274448000.0,91850000.0,248202000.0,269440000.0,150024000.0,0.4011424838692476,0.18939535876481065,1.5262292085541949,0.781115415764835,False,True,8.502090067758035,0.9912260841450559,6.023336836768535,False,False,0.6326530612244898,MID,2025Q2,mid
BMEA,2025-06-17 16:53:15+00:00,POSITIVE,2.059999942779541,-0.28965521550490225,2291776.4380455017,0.08252431117282732,-0.23300966660054212,0.42857149568433006,0001840439,,,,79146331.49382854,2025-10-30,,55812000.0,61979000.0,-70371000.0,-61797000.0,29020000.0,29552000.0,83512000.0,70371000.0,0.7931107984823293,0.7051748191809997,0.5199598652619508,0.3733843305460636,False,True,7.898430789711199,0.31386720830578935,6.360172250093485,False,False,0.34,MID,2025Q2,small
MIRA,2025-06-17 20:01:31+00:00,SILENT,1.3200000524520874,0.03125006402842834,257955.0061225891,0.5833332053940756,-0.18939393186810072,0.12280700653653831,0001904286,,,,27650507.659295797,2025-11-11,,6346921.0,1719783.0,-4661669.0,-10442485.0,702068.0,10391537.0,10493112.0,4661669.0,1.3615125827252,0.22954084887718995,0.11061552522868963,0.3758172228894495,False,True,7.441703109297387,0.12057394846316175,5.4115439606269256,True,False,0.0196078431372549,LOW,2025Q2,small
SRRK,2025-06-18 11:10:13+00:00,POSITIVE,36.560001373291016,0.006607975784234332,26226415.757846832,0.20268051337726423,-0.13498362111376427,0.10866915615655026,0001727196,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2823257853.7232113,2025-10-30,0.0,323527000.0,208440000.0,-300035000.0,-378000000.0,158784000.0,245488000.0,384645000.0,300035000.0,1.0782975319546053,0.1145935004035654,0.49079056771150475,0.08695202943516449,False,True,9.450750544932287,1.5630062033750514,7.418738941640607,False,False,0.9423076923076923,HIGH,2025Q2,large
RFL,2025-06-18 11:13:55+00:00,POSITIVE,1.5499999523162842,-0.01273891685835693,265571.0057735443,0.7090322651103931,-0.0064516069489635175,-0.005012291806117397,0001713863,30000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,986.1932754516602,2018-06-10,30.420000568611155,37779000.0,12823000.0,-18924000.0,-30520000.0,16057000.0,79169000.0,,18924000.0,1.9963538363982245,38307.90671605203,0.425024484501972,80277.36750054588,False,True,6.0,0.1903316848097915,5.424180658346915,True,False,0.07547169811320754,LOW,2025Q2,small
CMPS,2025-06-23 10:32:31+00:00,POSITIVE,2.5,0.06382983040626322,7888297.869515419,0.8719999313354492,-0.060000038146972634,-0.426829278220881,0001816590,,,,602511158.0492783,2025-10-26,,149608000.0,118436000.0,-157240000.0,-269767000.0,263197000.0,-52848000.0,179037000.0,157240000.0,0.9514627321292292,0.2483074346446607,1.7592441580664135,-0.08771289841519858,False,True,8.77996509412551,0.3979400086720376,6.89698330160917,True,False,0.6481481481481481,MID,2025Q2,mid
LRMR,2025-06-23 11:02:41+00:00,POSITIVE,2.559999942779541,0.057851182674339086,2422601.757156849,0.5664063744188781,-0.003906246362021082,-0.153846096133209,0001374690,,,,303845887.5187321,2025-11-10,,85412000.0,154224000.0,-113201000.0,-165673000.0,67757000.0,78085000.0,172497000.0,113201000.0,0.7545163028595153,0.2811030312027322,0.7932960239778953,0.25698883285095003,False,True,8.482653362651384,0.40823995560461135,6.384282027887338,True,False,0.509090909090909,MID,2025Q2,mid
AVBP,2025-06-23 11:06:57+00:00,MIXED,24.030000686645508,0.053947433804543365,8971174.783420563,0.0,-0.18851438024148792,0.08159389561573116,0001868279,,,,746062855.3986816,2025-11-06,,45540000.0,153351000.0,-160588000.0,-166308000.0,25945000.0,307224000.0,177534000.0,160588000.0,0.28358283308840015,0.061040433350169,0.5697189284145806,0.4117937219054089,False,True,8.872775418093127,1.3807537832136525,6.952849318021776,False,False,0.6607142857142857,MID,2025Q2,mid
OCGN,2025-06-23 12:58:46+00:00,SILENT,1.0700000524520874,0.09072379784996754,5974313.897627592,0.11214953166906039,-0.15607481039874838,0.3292683448847624,0001372299,4413000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,470610629.1414528,2025-10-26,0.009377178768891707,18887000.0,39750000.0,-56964000.0,-68000000.0,55682000.0,-12166000.0,67329000.0,56964000.0,0.33156028368794327,0.04013296519557165,2.9481654047757715,-0.025851519805650692,False,False,8.672661731861146,0.029383798974603626,6.776288037221268,False,False,0.24561403508771928,LOW,2025Q2,mid
SANA,2025-06-23 14:10:46+00:00,POSITIVE,2.640000104904175,0.01538469297646361,9643691.98321104,1.0189392848147332,-0.015151590409901994,0.3684210196096147,0001770121,,,,1177142119.74201,2025-11-02,,71870000.0,131980000.0,-143828000.0,-244166000.0,256006000.0,160884000.0,250319000.0,143828000.0,0.49969407903885193,0.06105464989711819,3.562070404897732,0.13667338658756034,False,True,9.070828899626484,0.4216039441271429,6.984243330684259,True,False,0.5862068965517241,MID,2025Q2,large
SCLX,2025-06-23 21:01:16+00:00,SILENT,3.100872039794922,0.0,643764.8976348639,2.566264800861141,0.0,-0.023529441796093176,0001820190,30253000.0,Revenues,CY2025,73389967.8279295,2025-11-06,0.4122225543269257,4955000.0,20710000.0,3816000.0,-374053000.0,576733000.0,-207781000.0,,20710000.0,0.2392563978754225,0.06751603995272921,116.3941473259334,-2.8311907764718525,False,False,7.8656366973173455,0.4914838450642935,5.8087272923572115,True,False,0.0847457627118644,LOW,2025Q2,small
LRMR,2025-06-23 21:13:27+00:00,POSITIVE,2.559999942779541,0.057851182674339086,2422601.757156849,0.5664063744188781,-0.003906246362021082,-0.153846096133209,0001374690,,,,303845887.5187321,2025-11-10,,85412000.0,154224000.0,-113201000.0,-165673000.0,67757000.0,78085000.0,172497000.0,113201000.0,0.7545163028595153,0.2811030312027322,0.7932960239778953,0.25698883285095003,False,True,8.482653362651384,0.40823995560461135,6.384282027887338,True,False,0.5,MID,2025Q2,mid
LIMN,2025-06-24 10:03:41+00:00,POSITIVE,30.25,0.13423321760273232,3079861.0047340393,0.11272726768304486,-0.8330578449343846,2.3171642043325518,0001971387,,,,16509426.51716268,2026-01-01,,0.0,2685334.0,-9963318.0,-10206517.0,10327485.0,-9814690.0,2967812.0,9963318.0,0.0,0.0,,-0.5944900623772096,False,True,7.217731987571853,1.4807253789884878,6.488531117072151,False,True,0.04918032786885246,LOW,2025Q2,small
RVMD,2025-06-24 11:05:20+00:00,POSITIVE,40.16999816894531,0.0034973618265721207,67481909.17549133,0.001618183827962083,-0.09459794399488564,-0.01500985776360364,0001628171,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11004756695.633812,2025-10-30,0.0,383745000.0,987332000.0,-897741000.0,-1131000000.0,723211000.0,1631297000.0,1182369000.0,897741000.0,0.4274562485171113,0.034870830006832644,1.8846134803059322,0.14823562620400546,False,True,10.041580445170899,1.6039018119353816,7.8291873610044,False,False,0.9838709677419355,HIGH,2025Q2,large
NKTR,2025-06-24 11:45:13+00:00,POSITIVE,24.8799991607666,0.01758684598811655,3249908.454990387,0.502411669171595,-0.13344050670466034,1.089743689019353,0000906709,55232000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1134077528.3040276,2025-10-29,0.04870213774767011,15116000.0,117330000.0,-208511000.0,-164000000.0,190574000.0,89832000.0,195334000.0,208511000.0,0.07249497628422481,0.013328894738444768,12.607435829584546,0.07921151575443043,False,False,9.054642745001084,1.3958503613694868,6.51187112773196,True,False,0.8095238095238095,HIGH,2025Q2,mid
OSTX,2025-06-24 12:02:11+00:00,POSITIVE,1.7799999713897705,0.03488368708227374,348919.50865387917,0.14606741272038137,-0.14044944045971386,-0.10880825111134873,0001795091,,,,60275752.91378224,2025-11-11,,269830.0,16360725.0,-14238576.0,-28753844.0,11864460.0,-6095631.0,,14238576.0,0.018950631018157995,0.004476592774974737,43.97012934069599,-0.10112907272546429,False,True,7.780142643923133,0.2504199953284081,5.542725252233634,False,False,0.078125,LOW,2025Q2,small
INM,2025-06-24 18:35:40+00:00,POSITIVE,3.619999885559082,-0.06459948511442493,368787.99550533295,0.1118785145336545,-0.3397789556739014,0.25242718221869564,0001728328,4942633.0,Revenues,CY2025,3135204.726424217,2025-12-16,1.5764944975817263,6954834.0,2853920.0,-7766951.0,-8162133.0,1603820.0,9587664.0,9653052.0,7766951.0,0.8954394073041017,2.2183029839752026,0.2306050726731939,3.058066326320891,False,False,6.496265905183751,0.5587085568035911,5.566776775801755,False,True,0.046153846153846156,LOW,2025Q2,small
ASMB,2025-06-25 20:05:30+00:00,MIXED,17.209999084472656,-0.005777029725880567,354302.99406051636,0.13306223343111312,-0.023242280058641263,0.5131118969291435,0001426800,72303000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,231088507.75881767,2025-10-30,0.3128801198346962,58450000.0,64813000.0,-41093000.0,-6122000.0,50839000.0,206751000.0,84421000.0,41093000.0,1.4223833742973255,0.2529333914822067,0.8697861420017109,0.8946831757457268,False,False,8.363778348157465,1.2357808472242202,5.549374822382476,False,False,0.22727272727272727,LOW,2025Q2,mid
MAIA,2025-06-26 01:55:20+00:00,SILENT,1.659999966621399,-0.011904750923180218,261275.0,0.29518080638479227,-0.1144577962841028,-0.32258067152130476,0001878313,0.0,Revenues,CY2024,36952406.55732393,2025-11-09,0.0,0.0,453745.0,-18844598.0,-22396172.0,7328793.0,2375863.0,24269686.0,18844598.0,0.0,0.0,,0.06429521704667178,False,True,7.567642727454312,0.2201080793074392,5.41709785641132,False,False,0.1044776119402985,LOW,2025Q2,small
TBPH,2025-06-26 10:05:20+00:00,POSITIVE,10.949999809265137,0.020503287643473422,1977508.9946746826,0.08493153619864713,-0.011689521609955511,0.03272369467553271,0001583107,107464000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,720166542.4056549,2025-10-30,0.14922103940156076,167806000.0,37414000.0,238541000.0,105895000.0,38302000.0,296723000.0,111066000.0,37414000.0,4.485112524723365,0.2330099916048007,0.22825167157312612,0.4120199738921807,True,False,8.857432940992327,1.0394141116112878,6.2961184675571715,False,False,0.23529411764705882,LOW,2025Q2,mid
IRD,2025-06-26 11:06:15+00:00,MIXED,1.0199999809265137,0.0,257898.50487113,0.20588239419006626,-0.11764706569834438,0.08510636544000949,0001228627,14196000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,119816110.0,2025-11-08,0.1184815631220209,45091000.0,,-35253000.0,-49591000.0,34895000.0,15348000.0,52795000.0,35253000.0,1.2790684480753411,0.3763350354138521,0.7738794881461932,0.12809629690030833,False,False,8.07851521549672,0.008600163640829384,5.411448824386483,False,False,0.2318840579710145,LOW,2025Q2,small
CRSP,2025-06-26 11:08:02+00:00,SILENT,46.720001220703125,0.00042827531984857004,100660583.17661285,0.5224742165010474,-0.011130146493515958,0.23774188522482698,0001674416,3510000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5557070706.520668,2025-10-30,0.000631627737952185,347559000.0,284806000.0,-345014000.0,-581599000.0,343430000.0,1921813000.0,668081000.0,345014000.0,1.0073765122574736,0.06254356267091836,0.9881200026470326,0.3458320222100007,False,False,9.744845922654806,1.6695028454516168,8.002859442151438,True,False,0.9428571428571428,HIGH,2025Q2,large
ALT,2025-06-26 11:30:26+00:00,MIXED,3.640000104904175,0.008310307667627637,28416235.488152504,0.38186814968258553,-0.09340663263438043,-0.30174084297429804,0001326190,41000.0,Revenues,CY2025,347733581.8701205,2025-11-06,0.00011790635744612557,43760000.0,66432000.0,-67535000.0,-88093000.0,55037000.0,224892000.0,94530000.0,67535000.0,0.6479603168727327,0.12584346833762086,1.257701096892139,0.646736500945709,False,True,8.541246634073042,0.5611013961653482,7.4535665431547224,False,False,0.38028169014084506,MID,2025Q2,mid
CLRB,2025-06-26 13:26:31+00:00,POSITIVE,7.03000020980835,-0.047425460596904445,1453852.4419093132,0.18065433044434243,-0.37980085300263944,-0.05384616231071859,0001279704,,,,11299821.478233337,2025-11-10,,13196033.0,11498761.0,-23118217.0,-21791037.0,5059134.0,8537164.0,22979844.0,23118217.0,0.5708066932670456,1.1678089804710017,0.38338294546550467,0.7555131748271422,False,True,7.053071582277172,0.846955337981219,6.162520330239315,False,True,0.1388888888888889,LOW,2025Q2,small
INMB,2025-06-26 20:00:41+00:00,SILENT,9.300000190734863,0.48089170064194575,6039985.602855682,0.2516129144727457,-0.7967741992545548,-0.1725955094128533,0001711754,50000.0,Revenues,CY2025,47055906.152926445,2025-11-05,0.0010625658729747033,24751000.0,20659000.0,-22582000.0,-46000000.0,8827000.0,23524000.0,47433000.0,22582000.0,1.096049951288637,0.5259913584399376,0.35663205527049413,0.4999159919171384,False,True,7.672614141018255,0.9684829574609348,6.781035903421167,False,True,0.136986301369863,LOW,2025Q2,small
EWTX,2025-06-26 20:01:51+00:00,POSITIVE,13.15999984741211,0.007656923781197422,14929059.592866898,0.16489362473060143,-0.04939206885006875,-0.21702636806522124,0001710072,,,,1720295403.6027603,2025-10-29,,61148000.0,151389000.0,-143816000.0,-167795.0,30346000.0,522257000.0,191406000.0,143816000.0,0.425182177226456,0.035545058059179645,0.4962713416628508,0.3035856509912505,False,True,9.235603028965121,1.1192558842423683,7.174032451630469,False,False,0.6216216216216216,MID,2025Q2,large
CRNX,2025-06-26 20:16:14+00:00,POSITIVE,30.1200008392334,0.004334813908215995,17545425.247573853,0.11188581491816363,-0.08373177942260912,-0.10531028157632116,0001658247,7696000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4175763588.3301163,2025-10-27,0.0018430162142099675,101536000.0,332058000.0,-377922000.0,-465300000.0,134174000.0,992083000.0,339893000.0,377922000.0,0.26866919628918134,0.024315552797040445,1.321442641033722,0.23758121814475924,False,False,9.62073590302341,1.4788549796294077,7.244163898652119,False,False,0.9466666666666667,HIGH,2025Q2,large
AUPH,2025-06-30 10:03:53+00:00,POSITIVE,8.479999542236328,0.00118055193533384,8294440.0598526,0.3915095315704453,-0.1409197829401151,0.03292688585902148,0001600620,283055000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1617727115.3187313,2025-10-27,0.1749707953335698,80160000.0,32505000.0,135658000.0,287200000.0,170256000.0,581331000.0,178141000.0,32505000.0,2.4660821412090446,0.04955100229262495,2.123952095808383,0.359350470481212,True,False,9.208905264923796,0.9283958288128173,6.918787073045819,False,False,0.21052631578947367,LOW,2025Q2,large
TRAW,2025-06-30 10:31:41+00:00,POSITIVE,1.4600000381469727,-0.01351350045186761,315550.49178004265,0.18493148895338174,-0.04794524015282309,0.04964542844622866,0001130598,2790000.0,Revenues,CY2025,13703828.664195538,2025-11-10,0.2035927380856365,3820000.0,,-18185000.0,9170000.0,11246000.0,-629000.0,20665000.0,18185000.0,0.21006323893318668,0.27875421486993956,2.943979057591623,-0.045899581453715185,True,False,7.136841920107805,0.16435286713171074,5.499068861351842,False,False,0.09090909090909091,LOW,2025Q2,small
ACRS,2025-06-30 10:59:26+00:00,POSITIVE,1.440000057220459,0.014084577986089863,1087779.4736206532,0.2909721484062877,-0.04166670805877948,0.028985479703797834,0001557746,7826000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,253497380.82177114,2025-10-29,0.03087211384445152,19960000.0,52645000.0,-47113000.0,-64923000.0,57378000.0,103082000.0,84201000.0,47113000.0,0.42366225882452824,0.07873848611490573,2.8746492985971943,0.406639309904645,False,False,8.403973476487783,0.15836250935256152,6.036540859427312,False,False,0.32051282051282054,LOW,2025Q2,mid
CELC,2025-06-30 11:10:54+00:00,POSITIVE,13.600000381469727,0.018726591225196376,1951945.9557533264,2.413235063742608,-0.08235300057486927,0.2361111246018741,0001603454,,,,3164608218.118744,2025-11-05,,165703000.0,144995000.0,-153280000.0,-177042000.0,366003000.0,100555000.0,172192000.0,153280000.0,1.0810477557411273,0.0523612999079251,2.2087892192657947,0.031774865344872505,False,True,9.500319951560009,1.1335389205518496,6.290467789025841,True,False,0.6835443037974683,HIGH,2025Q2,large
ALLR,2025-06-30 12:00:28+00:00,SILENT,1.0099999904632568,0.0,317164.8019105196,0.15841581003185135,-0.06435643389065837,-0.13675211323945546,0001860657,320000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,18566937.441152573,2025-11-12,0.01723493715720386,14687000.0,6601000.0,-14820000.0,-11231000.0,8430000.0,9828000.0,12925000.0,14820000.0,0.9910256410256411,0.7910297563370409,0.5739769864506026,0.5293280074406235,False,True,7.268740274116952,0.004321369681895098,5.501284984496066,False,False,0.0875,LOW,2025Q2,small
INMB,2025-06-30 12:01:08+00:00,MIXED,2.0899999141693115,-0.09523810998259652,6618059.114456177,0.5521531537132554,-0.09569374961142907,-0.6956521875705204,0001711754,50000.0,Revenues,CY2025,47055906.152926445,2025-11-05,0.0010625658729747033,24751000.0,20659000.0,-22582000.0,-46000000.0,8827000.0,23524000.0,47433000.0,22582000.0,1.096049951288637,0.5259913584399376,0.35663205527049413,0.4999159919171384,False,True,7.672614141018255,0.3201462682757453,6.820730642087578,True,False,0.14814814814814814,LOW,2025Q2,small
